sede,tipo_trilha,arxiv_id,titulo,primeiro_autor,ano,fase,fase_nome,seguranca,confianca_fase,justificativa_fase,contrib,contrib_nome,agentico,foco,citacoes,fwci,cit_2024,cit_2025,cit_2026,ritmo_anual_2026,aceleracao,crescimento,pct_cit_2026,momentum,oa_match,nota_arxiv,url,doi_arxiv,topico_seguranca,topico_seguranca_nome
ICSE,workshop/track,2605.17548,Rethinking Code Review in the Age of AI: A Vision for Agentic Code Review,Hüseyin Özgür Kamalı,2026,F4,Verificação & qualidade,secundaria,alta,"Foca em revisão de código, comentários, recomendação de revisores e qualidade do PR, que são atividades centrais de verificação e qualidade de código.",C5,Visão/posição/roadmap,alto,Visão para revisão de código com agentes autônomos supervisores,,,,,,,,,,sem dado,nao,"Submitted to ACM Transactions on Software Engineering Methodology (TOSEM). A shorter version of this work has been presented at ICSE-JAWs 2026, Rio de",https://arxiv.org/abs/2605.17548,https://doi.org/10.48550/arXiv.2605.17548,S1,Detecção de vulnerabilidade em código
ICSE,workshop/track,2603.24837,Bridging Code Property Graphs and Language Models for Program Analysis,Ahmed Lekssays,2026,F4,Verificação & qualidade,central,revisado,Ferramenta para analise de seguranca e deteccao de vulnerabilidades via taint tracking e slicing de codigo.,C2,Ferramenta/sistema,medio,MCP server integrando Joern CPG e LLMs para deteccao de vulnerabilidades,,,,,,,,,,sem dado,nao,Accepted at Software Vulnerability Management Workshop @ ICSE 2026,https://arxiv.org/abs/2603.24837,https://doi.org/10.48550/arXiv.2603.24837,S1,Detecção de vulnerabilidade em código
ICSE,aceito,2607.09054,Automating Just-In-Time Python Type Annotation Updating,Zhipeng Xue,2026,F6,Manutenção e evolução do código,ausente,revisado,"Trata de manter anotações de tipo consistentes com o código, tarefa de manutenção e evolução do software.",C1,Técnica/abordagem,baixo,Atualização automática de anotações de tipo Python durante mudanças de código,,,,,,,,,,sem dado,nao,"12 pages, accepted by ICSE 2026",https://arxiv.org/abs/2607.09054,https://doi.org/10.48550/arXiv.2607.09054,,
ICSE,aceito,2607.23774,Semantic-Enhanced Automatic Refinement of Architecture Recovery Results Using LLMs,Yiran Zhang,2026,F2,Projeto & arquitetura,ausente,automatica,,C1,Técnica/abordagem,medio,Refinamento automático de recuperação arquitetural com LLMs e análise de dependências,,,,,,,,,,sem dado,nao,Accepted by ICSE 2026,https://arxiv.org/abs/2607.23774,https://doi.org/10.48550/arXiv.2607.23774,,
ICSE,aceito,2502.06769,Enhancing Trust in Language Model-Based Code Optimization through RLHF: A Research Design,Jingzhi Gong,2025,F3,Implementação & geração de código,ausente,automatica,,C5,Visão/posição/roadmap,medio,Otimização de código com LM via RLHF e feedback humano para confiabilidade,,,,,,,,,,sem dado,nao,Accepted by the Doctoral and Early Career Symposium (DECS) at ICSE 2025,https://arxiv.org/abs/2502.06769,https://doi.org/10.48550/arXiv.2502.06769,,
ICSE,aceito,2505.17418,What Needs Attention? Prioritizing Drivers of Developers' Trust and Adoption of Generative AI,Rudrajit Choudhuri,2025,F9,Descoberta de produto e entendimento do problema,ausente,revisado,"O estudo investiga, via survey em larga escala, quais fatores moldam a confiança e intenção de uso de ferramentas genAI por desenvolvedores, o que é pesquisa de entendimento do usuário/produto e não elicitação de requisitos, projeto, gestão de projeto ou documentação viva.",C3,Estudo empírico,baixo,Confiança e adoção de IA generativa por desenvolvedores via modelo teórico e survey,,,,,,,,,,sem dado,nao,Journal extension of ICSE 2025 paper (arXiv:2409.04099),https://arxiv.org/abs/2505.17418,https://doi.org/10.48550/arXiv.2505.17418,,
ICSE,workshop/track,2501.04835,Do Code LLMs Understand Design Patterns?,Zhenyu Pan,2025,F2,Projeto & arquitetura,ausente,automatica,,C3,Estudo empírico,baixo,avaliação da compreensão de padrões de projeto por LLMs,,,,,,,,,,sem dado,nao,accpeted by llm4code workshop in ICSE 2025,https://arxiv.org/abs/2501.04835,https://doi.org/10.48550/arXiv.2501.04835,,
ICSE,aceito,2501.03569,What Does a Software Engineer Look Like? Exploring Societal Stereotypes in LLMs,Muneera Bano,2025,F7,Processo transversal & ciclo completo,ausente,automatica,,C3,Estudo empírico,baixo,vieses de gênero e raça em recrutamento de engenheiros por LLMs,,,,,,,,,,sem dado,nao,Accepted for publication in Software Engineering in Society (SEIS) in ICSE 2025  Software Engineering in Society (SEIS) track in ICSE 2025,https://arxiv.org/abs/2501.03569,https://doi.org/10.48550/arXiv.2501.03569,,
ICSE,aceito,2411.04299,An Empirical Study on Automatically Detecting AI-Generated Source Code: How Far Are We?,Hyunjae Suh,2024,F4,Verificação & qualidade,ausente,automatica,,C3,Estudo empírico,baixo,detecção de código gerado por IA via classificação,,,,,,,,,,sem dado,nao,Accepted at The 47th IEEE/ACM International Conference on Software Engineering (ICSE 2025),https://arxiv.org/abs/2411.04299,https://doi.org/10.48550/arXiv.2411.04299,,
ICSE,aceito,2411.00634,Does GenAI Make Usability Testing Obsolete?,Ali Ebrahimi Pourasad,2024,F4,Verificação & qualidade,ausente,automatica,,C2,Ferramenta/sistema,medio,detecção automatizada de problemas de usabilidade em apps móveis via LLM,,,,,,,,,,sem dado,nao,Accepted for publication at The 47th IEEE/ACM International Conference on Software Engineering ICSE 2025,https://arxiv.org/abs/2411.00634,https://doi.org/10.48550/arXiv.2411.00634,,
ICSE,aceito,2410.0919,Time to Retrain? Detecting Concept Drifts in Machine Learning Systems,Tri Minh Triet Pham,2024,F12,Monitoramento e operação do produto em produção,ausente,revisado,"Detecção de concept drift e decisão de retreinamento observam o comportamento do modelo ML em produção (dados/previsões em execução), não código-fonte ou histórico de commits, o que aplica o desempate F6/F12 em favor de F12.",C1,Técnica/abordagem,baixo,"Detecção de concept drift em modelos ML em produção, monitoramento e retreinamento",,,,,,,,,,sem dado,nao,"12 pages, accepted by ICSE 2025",https://arxiv.org/abs/2410.09190,https://doi.org/10.48550/arXiv.2410.09190,,
ICSE,workshop/track,2501.01606,Test Input Validation for Vision-based DL Systems: An Active Learning Approach,Delaram Ghobari,2025,F4,Verificação & qualidade,ausente,automatica,,C1,Técnica/abordagem,baixo,Validação automática de entradas de teste para sistemas DL de visão com active learning,,,,,,,,,,sem dado,nao,This paper has been accepted at the Software Engineering in Practice (SEIP) track of the 47th International Conference on Software Engineering (ICSE 2025),https://arxiv.org/abs/2501.01606,https://doi.org/10.48550/arXiv.2501.01606,,
ICSE,aceito,2412.0524,"Automated, Unsupervised, and Auto-parameterized Inference of Data Patterns and Anomaly Detection",Qiaolin Qin,2024,F12,Monitoramento e operação do produto em produção,secundaria,revisado,"Detecção automática de anomalias em padrões de dados remete a monitoramento/observabilidade de sistemas em operação, não a análise de código-fonte antes da entrega, mantendo-se F12 conforme desempate F4/F12.",C2,Ferramenta/sistema,baixo,inferência automática de padrões e detecção de anomalias em dados,,,,,,,,,,sem dado,nao,Accepted in 2025 IEEE/ACM International Conference on Software Engineering (ICSE 2025),https://arxiv.org/abs/2412.05240,https://doi.org/10.48550/arXiv.2412.05240,S7,Ataque e anomalia em operação
ICSE,aceito,2502.07712,Mock Deep Testing: Toward Separate Development of Data and Models for Deep Learning,Ruchira Manke,2025,F4,Verificação & qualidade,ausente,automatica,,C1,Técnica/abordagem,baixo,Testes unitários modulares para dados e modelos em aplicações de deep learning,,,,,,,,,,sem dado,nao,Accepted for publication in the proceedings of the 47th International Conference on Software Engineering (ICSE 2025),https://arxiv.org/abs/2502.07712,https://doi.org/10.48550/arXiv.2502.07712,,
ICSE,aceito,2604.16315,"Be a Partner, not a Bystander in Software Engineering Practice: Bridging the Gaps between Academia and Industry",Mohammad Masudur Rahman,2026,F5,Depuração & reparo,ausente,automatica,,C5,Visão/posição/roadmap,baixo,Relação academia-indústria em engenharia de software e impacto de pesquisa,,,,,,,,,,sem dado,nao,"5 pages, two figures, and one table. The paper has been accepted at the Future of Software Engineering Track, ICSE 2026",https://arxiv.org/abs/2604.16315,https://doi.org/10.48550/arXiv.2604.16315,,
ICSE,aceito,2601.21695,AtPatch: Debugging Transformers via Hot-Fixing Over-Attention,Shihao Weng,2026,F5,Depuração & reparo,ausente,automatica,,C1,Técnica/abordagem,baixo,reparo de modelos via hot-fixing de mapas de atenção anômalos,,,,,,,,,,sem dado,nao,Accepted by ICSE 2026,https://arxiv.org/abs/2601.21695,https://doi.org/10.48550/arXiv.2601.21695,,
ICSE,aceito,2601.20148,LogSieve: Task-Aware CI Log Reduction for Sustainable LLM-Based Analysis,Marcus Emmanuel Barnes,2026,F6,Manutenção e evolução do código,ausente,automatica,,C2,Ferramenta/sistema,baixo,redução de logs de CI para análise sustentável,,,,,,,,,,sem dado,nao,"Preprint. Accepted for presentation at Mining Software Repositories (MSR'26), co-located ICSE 2026. The final version will appear in the ACM Digital Library as part of th",https://arxiv.org/abs/2601.20148,https://doi.org/10.48550/arXiv.2601.20148,,
ICSE,aceito,2601.19337,SETA: Statistical Fault Attribution for Compound AI Systems,Sayak Chowdhury,2026,F4,Verificação & qualidade,ausente,automatica,,C1,Técnica/abordagem,baixo,Framework modular para teste de robustez em sistemas multi-rede com análise de propagação de erros,,,,,,,,,,sem dado,nao,Accepted to CAIN 2026 co-hosted with ICSE 2026,https://arxiv.org/abs/2601.19337,https://doi.org/10.48550/arXiv.2601.19337,,
ICSE,workshop/track,2602.15552,Latent Regularization in Generative Test Input Generation,Giorgi Merabishvili,2026,F4,Verificação & qualidade,ausente,automatica,,C3,Estudo empírico,baixo,Regularização de espaço latente em GANs para geração de testes,,,,,,,,,,sem dado,nao,"Accepted for publication at the 7th International Workshop on Deep Learning for Testing and Testing for Deep Learning (DeepTest 2026), co-located with ICSE 2026",https://arxiv.org/abs/2602.15552,https://doi.org/10.48550/arXiv.2602.15552,,
ICSE,workshop/track,2607.01063,AutoRestTest at the SBFT 2026 Tool Competition,Tyler Stennett,2026,F4,Verificação & qualidade,ausente,automatica,,C2,Ferramenta/sistema,alto,teste automatizado de APIs REST com agentes multi-IA e aprendizado por reforço,,,,,,,,,,sem dado,nao,"2 pages, 1 figure. Published in the 19th Search-Based and Fuzz Testing Workshop (SBFT '26), co-located with ICSE 2026  Proceedings of the 19th Search-Based and Fuzz Testi",https://arxiv.org/abs/2607.01063,https://doi.org/10.48550/arXiv.2607.01063,,
ICSE,workshop/track,2605.11376,LLM-X: A Scalable Negotiation-Oriented Exchange for Communication Among Personal LLM Agents,Giuliano Lorenzoni,2026,F7,Processo transversal & ciclo completo,ausente,automatica,,C2,Ferramenta/sistema,alto,arquitetura multi-agente para coordenação entre LLMs pessoais via protocolo de negociação,,,,,,,,,,sem dado,nao,"8 pages, 7 figures, accepted at AGENT 2026 Workshop, co-located with ICSE 2026",https://arxiv.org/abs/2605.11376,https://doi.org/10.48550/arXiv.2605.11376,,
ICSE,workshop/track,2605.11341,CPEMH: An Agentic Framework for Prompt-Driven Behavior Evaluation and Assurance in Foundation-Model Systems for Mental Health Screening,Giuliano Lorenzoni,2026,F4,Verificação & qualidade,secundaria,automatica,,C2,Ferramenta/sistema,alto,avaliação e auditoria de comportamento de prompts em triagem clínica,,,,,,,,,,sem dado,nao,"4 pages, 2 figures. Accepted at the AGENT 2026 Workshop (ICSE 2026)",https://arxiv.org/abs/2605.11341,https://doi.org/10.48550/arXiv.2605.11341,S9,Benchmark e avaliação de segurança
ICSE,aceito,2605.00413,ClozeMaster: Fuzzing Rust Compiler by Harnessing LLMs for Infilling Masked Real Programs,Hongyan Gao,2026,F4,Verificação & qualidade,secundaria,automatica,,C2,Ferramenta/sistema,medio,Fuzzing de compilador Rust usando LLMs para geração de casos de teste,,,,,,,,,,sem dado,nao,Accepted at ICSE 2025,https://arxiv.org/abs/2605.00413,https://doi.org/10.48550/arXiv.2605.00413,S3,Teste de segurança e descoberta ofensiva
ICSE,aceito,2604.13997,Learned or Memorized ? Quantifying Memorization Advantage in Code LLMs,Djiré Albérick Euraste,2026,F4,Verificação & qualidade,ausente,automatica,,C4,Benchmark/avaliação,medio,quantificar memorização vs generalização em LLMs de código via benchmarks,,,,,,,,,,sem dado,nao,"12 pages, 12 figures. Accepted at ICSE 2026 (to appear)",https://arxiv.org/abs/2604.13997,https://doi.org/10.48550/arXiv.2604.13997,,
ICSE,aceito,2604.08102,Test-Oriented Programming: rethinking coding for the GenAI era,Jorge Melegati,2026,F1,Requisitos & especificação,ausente,automatica,,C5,Visão/posição/roadmap,alto,Paradigma test-oriented programming com LLMs para geração de código de produção,,,,,,,,,,sem dado,nao,Accepted as a poster in the 48th International Conference on Software Engineering (ICSE 2026),https://arxiv.org/abs/2604.08102,https://doi.org/10.48550/arXiv.2604.08102,,
ICSE,aceito,2603.2153,LLM-Based Test Case Generation in DBMS through Monte Carlo Tree Search,Yujia Chen,2026,F4,Verificação & qualidade,ausente,automatica,,C2,Ferramenta/sistema,medio,Geração automática de casos de teste SQL para DBMS usando LLM e MCTS,,,,,,,,,,sem dado,nao,Accepted to ICSE 2026 Industry Challenge Track,https://arxiv.org/abs/2603.21530,https://doi.org/10.48550/arXiv.2603.21530,,
ICSE,aceito,2603.10268,SpecOps: A Fully Automated AI Agent Testing Framework in Real-World GUI Environments,Syed Yusuf Ahmed,2026,F4,Verificação & qualidade,ausente,automatica,,C2,Ferramenta/sistema,alto,framework multi-agente automatizado para teste de agentes GUI em ambientes reais,,,,,,,,,,sem dado,nao,Accepted to ICSE 2026  Proceedings of the IEEE/ACM International Conference on Software Engineering (ICSE 2026),https://arxiv.org/abs/2603.10268,https://doi.org/10.48550/arXiv.2603.10268,,
ICSE,workshop/track,2603.091,Class Model Generation from Requirements using Large Language Models,Jackson Nguyen,2026,F2,Projeto & arquitetura,ausente,automatica,,C3,Estudo empírico,medio,Geração automática de diagramas de classes UML a partir de requisitos usando LLMs,,,,,,,,,,sem dado,nao,"Accepted by The Eighth Workshop on Modeling and Simulation of Software-Intensive Systems (MSSiS 2026), ICSE 2026",https://arxiv.org/abs/2603.09100,https://doi.org/10.48550/arXiv.2603.09100,,
ICSE,aceito,2602.21251,AgenticTyper: Automated Typing of Legacy Software Projects Using Agentic AI,Clemens Pohle,2026,F6,Manutenção e evolução do código,ausente,automatica,,C2,Ferramenta/sistema,alto,Refatoração automática de legado JavaScript para TypeScript com agente multi-iteração,,,,,,,,,,sem dado,nao,Accepted at ICSE 2026 Student Research Competition (SRC),https://arxiv.org/abs/2602.21251,https://doi.org/10.48550/arXiv.2602.21251,,
ICSE,workshop/track,2604.12615,DeepTest Tool Competition 2026: Benchmarking an LLM-Based Automotive Assistant,Lev Sorokin,2026,F4,Verificação & qualidade,secundaria,automatica,,C4,Benchmark/avaliação,medio,Benchmarking ferramentas de teste para assistente LLM automotivo,,,,,,,,,,sem dado,nao,Published in the proceedings of the DeepTest workshop at the 48th International Conference on Software Engineering (ICSE) 2026,https://arxiv.org/abs/2604.12615,https://doi.org/10.48550/arXiv.2604.12615,S9,Benchmark e avaliação de segurança
